objid,ra,dec,u,g,r,i,z,redshift
1237652946380522050,5.50726739335309,-10.8403326060795,23.35819,20.74154,18.91774,18.27139,17.9557,0.3320479
1237670957325615301,25.5195747378884,-8.68620203099305,22.9713,20.11858,18.44756,17.83359,17.49505,0.332032
1237652901824758443,6.79725494818643,-9.00236904856493,27.13952,20.00736,18.35697,17.74277,17.36309,0.3320232
1237652616204386468,22.7425187184302,-10.280482994886,22.08439,20.13837,18.39759,17.81948,17.46911,0.3320231
1237652947992117377,7.72157686171144,-9.71518796051382,26.00198,20.35153,18.59136,17.95245,17.58388,0.3320174
1237652615667843243,23.5183762127865,-10.5983866010843,23.82502,19.75411,18.00794,17.4111,17.09345,0.3319417
1237652900766548447,42.6237632287876,-7.89201429870499,22.8335,20.72491,18.87546,18.20744,17.81669,0.3319123
1237670955177935427,25.227190683702,-10.3617038125422,22.38771,20.11685,18.42558,17.78759,17.3666,0.3318881
1237652899146170808,20.2084404816409,-10.9068628465588,24.67984,20.27197,18.52051,17.99594,17.61381,0.3318845
1237652900751474792,7.72869802574145,-9.95198510650421,21.40296,19.79836,18.08576,17.47936,17.1188,0.3318711
1237649920580976861,26.0008679473411,14.4778365407358,21.87703,20.13716,18.30869,17.67818,17.27647,0.331841
1237652899146170471,20.1245168770295,-10.8233353618234,23.46838,19.91634,18.14928,17.55093,17.12268,0.3317572
1237652899697918512,54.4209346776948,-7.21903126972535,22.73256,20.8664,19.04429,18.42968,18.02796,0.3317395
1237652629101543568,6.84461279982946,-10.7997623149166,21.90673,19.4523,17.599,16.98891,16.64579,0.3317196
1237663716555030637,8.7562536374781,0.897004841026454,22.64783,20.1983,18.40422,17.75398,17.42657,0.3316987
1237652901299814497,34.2189332269694,-8.22926201038683,21.33976,19.24745,17.55016,16.93127,16.60016,0.331653
1237663784741830886,17.2541902134612,0.571653611927354,20.8839,19.31891,17.64335,17.028,16.65647,0.3316289
1237652615666860289,21.1051703070016,-10.680017676367,21.52162,20.29619,18.52664,17.89702,17.57621,0.3316022
1237663782594085071,16.6951284895417,-1.23119623759906,24.47505,20.96464,19.10815,18.49799,18.07504,0.3315673
1237670957325615202,25.5947491323189,-8.64636864979753,24.1378,21.1875,19.59559,18.84083,18.55998,0.3314612
1237666301093740834,53.2616722468437,0.385865423417352,22.50727,20.01054,18.23291,17.55482,17.11601,0.3314245
1237652946380521801,5.40010423144457,-10.8435685538731,21.70329,19.60549,17.97469,17.38281,17.03648,0.3314047
1237649920579666096,22.896067305653,14.8137166699139,24.21246,20.25807,18.49796,17.86718,17.50794,0.3314038
1237652628564803732,7.12903010097378,-11.1596162991281,21.40359,19.35431,17.54084,16.91086,16.57775,0.3313883
1237652616205631700,25.5513498254786,-10.1215203576817,21.40265,20.12093,18.37525,17.79782,17.43121,0.3313716
1237663782593495373,15.3368810191473,-1.13891556162067,24.26216,20.52394,18.64636,18.0453,17.64771,0.3313627
1237652629101281489,6.34826302065235,-10.7468152150487,24.34924,20.10916,18.3598,17.72348,17.29657,0.3312994
1237649920043581533,24.7791607334195,14.2707557894607,24.77759,19.34488,17.75525,17.09835,17.27144,0.3312961
1237663278465548547,2.04027195435901,1.0059803343633,22.58093,20.21009,18.4971,17.92758,17.57204,0.3312875
1237652947989954709,2.69074001762107,-9.60949513907427,24.24754,20.61034,18.76301,18.11145,17.77277,0.3312584
1237652900211851320,1.46569871347356,-10.3981256403639,22.3136,20.99437,19.12473,18.44586,18.00368,0.331254
1237649920581173413,26.3993007578798,14.4795398139251,22.77225,19.25456,17.47629,16.84837,16.4611,0.3312523
1237652899683107129,20.2407174517247,-10.3920163040728,21.29942,20.04988,18.26497,17.66483,17.31146,0.3312092
1237649918431002812,19.9874081419114,13.3345777007725,22.8578,20.22215,18.38161,17.73231,17.34609,0.3311878
1237653651846398118,26.9693782324279,13.8850661664527,24.44817,20.4367,18.7476,18.05251,17.58048,0.3311758
1237663783128728131,11.557225756107,-0.757204687117029,23.29892,20.57801,18.80684,18.20475,17.8322,0.3311754
1237652947455180944,7.63261197166747,-10.0689728281758,22.46015,20.30578,18.48601,17.83535,17.47894,0.3311487
1237652899694510370,46.5528988977991,-8.31064364369675,21.86167,20.34396,18.49416,17.83982,17.39915,0.3311321
1237652901834195279,28.490078713568,-8.16654341676404,22.85566,20.74084,18.94272,18.32213,18.00917,0.3310733
1237663278465548565,2.10116580315446,0.985781207432607,22.7202,20.5022,18.74942,18.15783,17.76973,0.3310688
1237670956251349177,24.3525317596144,-9.62445273405082,23.41309,20.73966,19.03798,18.46239,18.09064,0.3309584
1237663783671890059,25.9806302441558,-0.256687831904734,23.09942,20.23706,18.51635,17.92684,17.54307,0.3309335
1237666215144063271,17.6202464855796,15.3800109146877,24.56306,21.33374,19.40023,18.66911,18.18963,0.3309063
1237663784202600631,11.8483661134266,0.0666173554432665,22.50556,20.11842,18.38343,17.74173,17.40918,0.3308982
1237652615666663725,20.7234889226214,-10.8176400371959,24.09586,20.84708,19.09131,18.45446,18.11058,0.3308708
1237652901846319738,56.3421448494918,-5.40069323769464,22.71984,20.76758,18.98846,18.3674,17.97095,0.3308633
1237652900211851384,1.43467866487367,-10.2427825996791,22.77713,20.28424,18.55894,17.94635,17.63744,0.330859
1237652616741978140,24.3016497702782,-9.81421517557961,25.22857,21.29065,21.29633,20.59307,18.68898,0.3307719
1237666299483324703,53.7511160061134,-0.971707108712344,22.04784,20.06633,18.13474,17.43849,17.00393,0.330768
1237649920581435548,27.0703901307831,14.3895588164844,21.44747,19.44534,17.67774,17.05433,16.65784,0.3306474
1237652947460555017,20.0015722569305,-9.73616719123798,23.23871,20.08139,18.38693,17.79686,17.432,0.3306033
1237672842284171473,3.4420484514215,-8.8717956778347,21.36516,19.67937,18.009,17.37307,16.9814,0.3305484
1237652629099839670,2.95184930334808,-10.7048332275554,22.08005,19.99784,18.27695,17.65673,17.39515,0.3304941
1237652900211851473,1.47557338962851,-10.3843062705108,24.61544,20.99969,19.05214,18.39674,17.98812,0.330487
1237670956251349183,24.3937276277572,-9.57277864942851,23.28806,20.22294,18.48182,17.88697,17.48921,0.3304621
1237653651309789406,27.5637662405063,13.3753710701554,22.837,20.44983,18.74888,18.10859,17.70958,0.3303778
1237652629101347031,6.44834608505515,-10.7443020351719,23.66408,20.14734,18.45806,17.82026,17.34493,0.3303695
1237679437736706567,25.7231047184906,-8.22793537791824,23.21557,21.02513,19.32673,18.68705,18.30544,0.3302835
1237657191979090184,0.368869353962396,0.725389696039035,22.86084,20.4555,18.72882,18.11043,17.76565,0.3302753
1237649920579731814,22.9790291322446,14.8291651998115,23.59104,20.27924,18.57899,17.92283,17.51924,0.3302633
1237652947460489418,19.9228783780382,-9.67726232597291,21.53014,20.23096,18.46905,17.87593,17.4617,0.3302355
1237649921118175383,26.7377089164592,14.8266809233103,23.481,19.76287,17.93984,17.27574,16.9375,0.3302102
1237652629101281485,6.328427591609,-10.768026170287,22.34262,20.42031,18.69789,18.07978,17.71276,0.3301552
1237649961385459912,59.3957468205594,-6.78315893488396,22.97034,20.64996,18.86471,18.19165,17.79225,0.3300095
1237652948526301482,1.4638083714689,-9.27266889680027,22.78223,21.05123,19.33492,18.58694,18.20334,0.3299104
1237652946379473201,2.9776327084182,-10.9957327489656,23.71466,20.39828,18.70865,18.0159,17.696,0.3298829
1237672793424330961,1.74189199364656,-9.116285177476,23.06422,20.90411,19.13519,18.48783,18.0914,0.32985
1237652899146039386,19.8941318542701,-10.7643510892819,22.12807,19.44593,17.67186,17.07537,16.66319,0.3298315
1237652949065203999,6.20864641404505,-8.92647664802256,24.48491,20.69976,18.9744,18.29326,17.85421,0.3298123
1237652900224565324,30.8618109756358,-9.41449964048594,22.92203,21.99822,18.51271,19.82452,17.58444,0.3297407
1237663783127482564,8.69764626122749,-0.818399252960511,22.87289,20.33737,18.66813,18.02623,17.62276,0.3297299
1237653651301925109,8.99897793761397,14.3571575518479,22.7054,20.70088,18.94618,18.28469,17.84921,0.3296665
1237652947455181137,7.55250647914302,-10.1918368357364,25.11948,21.17205,19.39074,18.65811,18.21098,0.3295768
1237652900225548533,33.2123884707228,-9.16756181175811,24.93002,20.1569,18.46596,17.80326,17.46593,0.3295764
1237657191979417895,1.04693690954923,0.752236823769654,26.24602,20.54376,18.74975,18.11645,17.7201,0.3295696
1237652947456557490,10.7429467929131,-10.1597101694415,22.54564,20.23083,18.58533,17.9525,17.55826,0.3295456
1237670955714347166,24.1667060687692,-10.0454845448647,23.12525,20.77457,18.9947,18.39048,18.04262,0.3295148
1237652899694051793,45.6079178310819,-8.38517973589926,22.19382,20.26198,18.57088,17.95818,17.51306,0.3294909
1237649962989977972,45.2979185247958,-7.3752820073498,23.39976,20.81659,18.96122,18.30836,17.86283,0.3294846
1237652901824758253,6.73146417688916,-9.03996907931407,22.29707,19.41569,17.60818,16.96919,16.66063,0.3294768
1237666299482997064,52.924112856121,-0.861281246535233,23.87815,20.67982,18.87111,18.19798,17.81213,0.3294409
1237652901285658757,1.51813540622773,-9.52557874526125,21.86521,20.19683,18.51178,17.90879,17.57467,0.3294277
1237652901285593293,1.35429197608137,-9.38213108256957,21.79647,20.4862,18.75712,18.08524,17.67362,0.3294269
1237657191444381869,5.27082492288685,0.235050658028937,21.57049,20.07737,18.36106,17.77557,17.35527,0.3291251
1237657069547815140,25.8337351249963,-1.00434594793388,22.61777,20.41956,18.68069,18.00294,17.56043,0.3289837
1237679437738934397,30.7981900368646,-7.92532931028914,24.53733,20.37925,18.64227,18.04896,17.75414,0.3289657
1237652899162751291,58.2639910108156,-7.10772710657476,23.592,20.54316,18.74771,18.17346,17.81853,0.3289649
1237670957329088552,33.4934637535164,-8.12065636232258,24.35153,21.913,19.67926,19.12439,18.4804,0.3289318
1237649920580976825,25.9402886257232,14.4783194133298,22.49764,19.80356,18.01784,17.4026,16.9851,0.3288945
1237672795572076697,3.60830465756345,-8.78956303506691,21.71498,20.26423,18.5966,17.99772,17.59607,0.3288265
1237652900748657011,1.21286646706479,-9.92689330169997,22.4611,20.79646,18.9717,18.33693,17.88993,0.3287963
1237663784741175526,15.8289449412666,0.489330092071911,22.49018,20.47594,18.75749,18.11259,17.67684,0.3287578
1237652900762615984,33.6063090478001,-8.59237321392133,22.09991,19.68636,17.99008,17.38496,17.06093,0.3286677
1237652947458261631,14.8139246375985,-10.0167087199389,22.36957,20.52706,18.83848,18.22695,17.84987,0.3286582
1237652946921390634,14.8081617425667,-10.3090102385815,25.57328,20.55446,18.82553,18.18781,17.70374,0.3286395
1237652615667581125,22.8445505498787,-10.6553713173738,21.86254,20.02234,18.19424,17.5807,17.206,0.3286188
1237652900751605836,8.12158857807481,-9.93046949707274,23.59483,19.78842,18.01901,17.384,16.98048,0.3285795
1237657191980925737,4.56406098841614,0.774476355328108,22.41377,19.91093,18.12061,17.49205,17.19853,0.3285174
1237663238740378000,53.3220422216486,0.157146392272255,21.78257,20.60316,18.80047,18.13964,17.74693,0.3284898
1237653652374159640,5.53451708804641,15.3012396596051,21.94876,20.43727,18.632,18.00911,17.60253,0.3284468
1237649964071190934,62.2351147646248,-4.3602324278888,24.06569,20.40504,18.57873,17.92115,17.39385,0.3283869
1237670956251676806,25.0892430827055,-9.54404864073253,22.73836,20.33628,18.61154,18.0345,17.58973,0.3283865
1237649961923838210,62.6701279290988,-5.92726917493739,26.49533,20.49425,18.69968,17.98177,17.46923,0.3283517
1237652948534231223,19.875856678802,-8.96919359697663,24.01062,19.95282,18.21921,17.64463,17.21203,0.3283363
1237666091662508319,16.5262807045243,15.4563931423141,25.5173,20.86186,18.98888,18.36984,17.96942,0.3283318
1237660241388830973,53.2607507371877,0.447297666121963,25.83565,20.27132,18.42763,17.7728,17.34591,0.328276
1237663783671562455,25.2145541670018,-0.238137792171798,22.12335,20.34381,18.63619,17.99279,17.66745,0.3281983
1237678617422070039,9.66863045855126,1.25878759511207,22.35011,20.29779,18.58281,17.96678,17.66518,0.3281334
1237679167155208637,15.4121053833047,16.0104441047487,22.37591,20.4323,18.8858,18.17849,17.75085,0.3281127
1237652899164652031,62.7260430636171,-6.62310656530447,21.70906,20.49811,18.67805,18.05258,17.67417,0.3280956
1237649918968856931,22.3147902231677,13.5880765209842,22.40108,20.55897,18.78045,18.14294,17.72281,0.3280803
1237649920581697718,27.6288916845952,14.4461085750747,21.61333,20.11292,18.29288,17.67889,17.22872,0.3280521
1237653652920533358,27.895886508851,14.5309011563843,23.64847,20.89668,19.16712,18.53351,18.11527,0.3279974
1237649921113129135,14.7934020313238,15.6908468670569,22.63118,20.37659,18.44294,17.73105,17.20584,0.3279573
1237657069546963155,23.8768020555565,-0.960987618890756,21.56393,20.02559,18.4059,17.7847,17.43593,0.3278277
1237652947988840760,0.211324158330982,-9.62267982729938,23.25358,20.38905,18.63813,18.00946,17.52893,0.3277726
1237652900230987993,45.6689113094963,-8.01690999937651,21.12274,20.0934,18.24876,17.63524,17.22904,0.3277645
1237652947455049902,7.22387707150426,-10.0903554375751,21.96949,20.3101,18.55534,17.93177,17.55447,0.3276793
1237657190909739598,10.3579842637392,-0.013398039423832,22.29472,20.63746,18.87264,18.28389,17.79879,0.3276781
1237663783661142213,1.43316748238512,-0.241137057132412,22.89601,20.42241,18.64373,17.97458,17.55901,0.3276607
1237652900233412749,51.2198321369543,-7.30302666673828,21.90106,20.12704,18.49957,17.86778,17.52183,0.3276464
1237652900230987873,45.7202575094789,-7.87378263932625,23.01731,20.47894,18.69538,18.0343,17.67773,0.3276031
1237660240315023608,53.0212222886003,-0.33523363787287,21.96444,20.02234,18.28064,17.59569,17.11947,0.3275891
1237652629641560337,14.1899033913422,-10.0899271332059,22.23841,20.42752,18.66934,18.04888,17.65312,0.3275377
1237649964067848452,54.608300049891,-5.37280412622778,22.31756,19.8834,18.21929,17.58192,17.2107,0.327471
1237652900754620483,15.0258975152427,-9.69948386966205,24.20435,19.83828,18.10291,17.50195,17.10976,0.3274483
1237652949064417469,4.46015925622788,-8.76180397557364,26.09923,20.13527,18.37497,17.79781,17.4243,0.327328
1237653500433727620,39.5709794742594,-9.13359542720173,23.86197,20.60187,18.83974,18.25798,17.95365,0.3272682
1237653650774950085,32.1772167779192,12.3538746838278,23.04788,21.23843,19.22791,18.49944,17.96627,0.3272654
1237653653447246159,3.99716562963062,16.102716375139,22.57027,20.51292,18.74734,18.09188,17.65372,0.3271768
1237649962460577928,62.2997873523917,-5.45427377700612,22.42091,21.01279,19.35966,18.7402,18.30515,0.3271438
1237663238740377982,53.2716573379034,0.0429403357994998,22.82574,20.07758,18.37822,17.76119,17.34602,0.327111
1237653652374028853,5.24632064418353,15.3627444312836,24.00132,20.70608,19.06013,18.37817,17.98738,0.3271071
1237666407917289648,26.8527518275329,-0.123234251252136,23.62176,20.17117,18.43944,17.84103,17.48453,0.3270729
1237652629102133652,8.23762216594459,-10.6665446381936,22.67398,20.29255,18.75362,18.12427,17.74232,0.3270341
1237670955714478357,24.3736796871764,-10.0120564384975,24.33365,21.014,19.3045,18.82914,18.37412,0.3269528
1237670956788155028,24.2367480072617,-9.08925163844115,21.79426,20.50621,18.8449,18.16566,17.87833,0.3269178
1237679437736706299,25.656512789948,-8.28415278359293,22.36631,20.65799,18.99908,18.30064,18.03061,0.3268771
1237649919508480267,28.8070226948404,13.4994992549046,21.68133,20.42629,18.66073,18.05844,17.68076,0.3268614
1237649961919906004,53.8421791698942,-7.12470107746067,22.43572,20.02303,18.44625,17.79545,17.38826,0.3268539
1237652946386878584,20.2694099029452,-10.7029986510959,21.66474,19.67707,17.9686,17.38468,17.07974,0.326828
1237657190908952608,8.56924519810622,-0.206177594689408,26.95277,20.18635,18.59871,18.02935,17.659,0.3268183
1237679437739720865,32.6000254910544,-7.82676826817431,22.05936,19.94228,18.39664,17.78793,17.43884,0.3268034
1237652901835047085,30.4772200587488,-8.14823321612762,23.8368,20.25705,18.45154,17.87419,17.44468,0.3267868
1237660241389093172,53.8683533017847,0.559707066610867,22.65553,20.95,19.15375,18.48723,18.00263,0.3265016
1237652900751868015,8.66797197622006,-9.89197120167296,20.60742,19.54175,17.87597,17.27706,16.95278,0.3264877
1237652948532723878,16.3369720399215,-9.12746849936371,21.7571,19.75235,18.09069,17.46868,17.03337,0.3263417
1237652947992641857,8.90408051550934,-9.69346605200872,22.92082,20.17139,18.5198,17.85233,17.30738,0.3263387
1237652947995328607,15.1220049774185,-9.5873546481369,25.35,20.00379,18.38514,17.7973,17.44278,0.3263289
1237652947454984412,7.15006524038265,-10.0356525759479,22.70281,19.94719,18.28508,17.63516,17.27489,0.3261986
1237652947460292788,19.4445341722752,-9.76413798580587,22.7715,19.44713,17.87496,17.28505,16.90405,0.3261701
1237666301093413191,52.5402636855919,0.3511876543219,22.80617,21.01392,19.08957,18.40461,17.9521,0.3261274
1237652616742436985,25.3393825292625,-9.76522015662405,22.38194,20.09224,18.37383,17.75916,17.42168,0.3260365
1237652899695755531,49.4679687433344,-7.86771098987079,23.57227,20.41213,18.68058,18.04938,17.70472,0.3260067
1237670955180621832,31.3704853536197,-9.93196983755868,22.99234,20.60159,18.86997,18.23149,17.84669,0.3259791
1237656495652798780,5.3173091796927,15.0334127644435,22.95375,20.8359,18.87719,18.23948,17.86998,0.3259414
1237679437745225803,45.3304356630014,-6.92076212954972,23.2164,20.31451,18.58245,17.93143,17.57308,0.3258641
1237666301093740768,53.1934276806447,0.384316812307983,23.50757,19.84607,18.09497,17.43191,17.09384,0.3258403
1237663784208564453,25.4700878573406,0.0580846084439934,22.84306,20.51413,18.78999,18.16104,17.7871,0.3258113
1237663783667695831,16.3956082241803,-0.331022090702437,22.01886,20.21637,18.5257,17.89766,17.53632,0.3257414
1237657586029887771,53.7946001261574,-0.0742513759038729,24.11582,20.72103,18.92333,18.24577,17.83353,0.3256695
1237678437018501277,44.5077612454865,0.893659224081905,24.06975,20.29513,18.48685,17.79012,17.43038,0.3256217
